wordform,sum_freq,norm_freq,log_freq,Moby_pron,Rep_P,Rep_O,sqrt_freq
fleur,160,0.355555556,0.05,fl/@/r,_/f/l/^/r/_/_/,_/f/l/e/u/r/_/_/,12.64911064
schuss,41,0.091111111,0.05,/S/U/s,_/_/S/U/s/_/_/,s/c/h/u/s/s/_/_/,6.403124237
vie,2313,5.14,0.166034705,v/aI/,_/_/v/Y/_/_/_/,_/_/v/i/e/_/_/_/,48.09365863
vim,62,0.137777778,0.05,v/I/m,_/_/v/I/m/_/_/,_/_/v/i/m/_/_/_/,7.874007874
teen,15393,34.20666667,0.325810346,t/i/n,_/_/t/i/n/_/_/,_/_/t/e/e/n/_/_/,124.0685295
teem,330,0.733333333,0.050322645,t/i/m,_/_/t/i/m/_/_/,_/_/t/e/e/m/_/_/,18.16590212
krill,152,0.337777778,0.05,kr/I/l,_/k/r/I/l/_/_/,_/k/r/i/l/l/_/_/,12.32882801
mall,11462,25.47111111,0.299719661,m/O/l,_/_/m/a/l/_/_/,_/_/m/a/l/l/_/_/,107.0607304
male,58641,130.3133333,0.446240668,m/eI/l,_/_/m/e/l/_/_/,_/_/m/a/l/e/_/_/,242.1590387
dress,54415,120.9222222,0.439451983,dr/E/s,_/d/r/E/s/_/_/,_/d/r/e/s/s/_/_/,233.2702296
plant,86061,191.2466667,0.481115252,pl/&/nt,_/p/l/@/n/t/_/,_/p/l/a/n/t/_/_/,293.3615517
plane,38255,85.01111111,0.407531191,pl/eI/n,_/p/l/e/n/_/_/,_/p/l/a/n/e/_/_/,195.5888545
plank,2662,5.915555556,0.176917072,pl/&/N/k,_/p/l/@/G/k/_/,_/p/l/a/n/k/_/_/,51.59457336
trade,68286,151.7466667,0.460073148,tr/eI/d,_/t/r/e/d/_/_/,_/t/r/a/d/e/_/_/,261.3159008
its,603623,1341.384444,0.658915199,/I/ts,_/_/_/I/t/s/_/,_/_/_/i/t/s/_/_/,776.9317859
scribe,871,1.935555556,0.098523138,skr/i/b,s/k/r/Y/b/_/_/,s/c/r/i/b/e/_/_/,29.51270913
clump,2842,6.315555556,0.182061413,kl/@/mp,_/k/l/^/m/p/_/,_/c/l/u/m/p/_/_/,53.31041174
frock,645,1.433333333,0.081356816,fr/A/k,_/f/r/a/k/_/_/,_/f/r/o/c/k/_/_/,25.3968502
odd,14095,31.32222222,0.317989908,/A/d,_/_/_/a/d/_/_/,_/_/_/o/d/d/_/_/,118.7223652
bract,71,0.157777778,0.05,br/&/kt,_/b/r/@/k/t/_/,_/b/r/a/c/t/_/_/,8.426149773
brace,6157,13.68222222,0.245795109,br/eI/s,_/b/r/e/s/_/_/,_/b/r/a/c/e/_/_/,78.46655338
scuff,690,1.533333333,0.085041395,sk/@/f,_/s/k/^/f/_/_/,_/s/c/u/f/f/_/_/,26.26785107
leg,54586,121.3022222,0.439736684,l/E/g,_/_/l/E/g/_/_/,_/_/l/e/g/_/_/_/,233.6364698
rite,3486,7.746666667,0.198407548,r/aI/t,_/_/r/Y/t/_/_/,_/_/r/i/t/e/_/_/,59.04235768
kneel,6413,14.25111111,0.249273023,n/i/l,_/_/n/i/l/_/_/,_/k/n/e/e/l/_/_/,80.08120878
load,24079,53.50888889,0.365802348,l/oU/d,_/_/l/o/d/_/_/,_/_/l/o/a/d/_/_/,155.1740958
loaf,3600,8,0.201019705,l/oU/f,_/_/l/o/f/_/_/,_/_/l/o/a/f/_/_/,60
loam,321,0.713333333,0.05,l/oU/m,_/_/l/o/m/_/_/,_/_/l/o/a/m/_/_/,17.91647287
loan,27094,60.20888889,0.376408428,l/oU/n,_/_/l/o/n/_/_/,_/_/l/o/a/n/_/_/,164.6025516
hind,1226,2.724444444,0.120299204,h/aI/nd,_/_/h/Y/n/d/_/,_/_/h/i/n/d/_/_/,35.0142828
pound,39580,87.95555556,0.410610712,p/AU/nd,_/_/p/A/n/d/_/,_/_/p/o/u/n/d/_/,198.9472292
chase,19591,43.53555556,0.347314824,/tS/eI/s,_/_/C/e/s/_/_/,_/c/h/a/s/e/_/_/,139.9678535
mint,4481,9.957777778,0.219026826,m/I/nt,_/_/m/I/n/t/_/,_/_/m/i/n/t/_/_/,66.94027188
snail,1707,3.793333333,0.143382394,sn/eI/l,_/s/n/e/l/_/_/,_/s/n/a/i/l/_/_/,41.31585652
stack,11574,25.72,0.300575839,st/&/k,_/s/t/@/k/_/_/,_/s/t/a/c/k/_/_/,107.5825265
strobe,511,1.135555556,0.069414408,str/oU/b,s/t/r/o/b/_/_/,s/t/r/o/b/e/_/_/,22.60530911
quest,7750,17.22222222,0.265556928,kw/E/st,_/k/w/E/s/t/_/,_/_/q/u/e/s/t/_/,88.03408431
lithe,544,1.208888889,0.072503299,l/aI/D/,_/_/l/Y/D/_/_/,_/_/l/i/t/h/e/_/,23.32380758
tarn,112,0.248888889,0.05,t/A/rn,_/_/t/a/r/n/_/,_/_/t/a/r/n/_/_/,10.58300524
tuft,1410,3.133333333,0.129829188,t/@/ft,_/_/t/^/f/t/_/,_/_/t/u/f/t/_/_/,37.54996671
scrape,6136,13.63555556,0.245503856,skr/eI/p,s/k/r/e/p/_/_/,s/c/r/a/p/e/_/_/,78.33262411
tuff,88,0.195555556,0.05,t/@/f,_/_/t/^/f/_/_/,_/_/t/u/f/f/_/_/,9.38083152
tart,2838,6.306666667,0.181950181,t/A/rt,_/_/t/a/r/t/_/,_/_/t/a/r/t/_/_/,53.27288241
scrub,5226,11.61333333,0.231899642,skr/@/b,s/k/r/^/b/_/_/,s/c/r/u/b/_/_/_/,72.29107829
scrum,128,0.284444444,0.05,skr/@/m,s/k/r/^/m/_/_/,s/c/r/u/m/_/_/_/,11.3137085
age,126837,281.86,0.516445434,/eI/dZ/,_/_/_/e/J/_/_/,_/_/_/a/g/e/_/_/,356.1418257
feud,2120,4.711111111,0.159409953,f/j/u/d,_/_/f/W/d/_/_/,_/_/f/e/u/d/_/_/,46.04345773
vetch,84,0.186666667,0.05,v/E/tS/,_/_/v/E/C/_/_/,_/_/v/e/t/c/h/_/,9.16515139
pout,1028,2.284444444,0.108797315,p/AU/t,_/_/p/A/t/_/_/,_/_/p/o/u/t/_/_/,32.06243908
ode,673,1.495555556,0.083666826,/oU/d,_/_/_/o/d/_/_/,_/_/_/o/d/e/_/_/,25.94224354
great,283564,630.1422222,0.589871804,gr/eI/t,_/g/r/e/t/_/_/,_/g/r/e/a/t/_/_/,532.5072769
zip,4415,9.811111111,0.217794016,z/I/p,_/_/z/I/p/_/_/,_/_/z/i/p/_/_/_/,66.44546636
this,2180627,4845.837778,0.776374736,/D/I/s,_/_/D/I/s/_/_/,_/t/h/i/s/_/_/_/,1000
pour,23636,52.52444444,0.364134948,p/oU/r,_/_/p/o/r/_/_/,_/_/p/o/u/r/_/_/,153.7400403
thin,29897,66.43777778,0.3852748,/T/I/n,_/_/T/I/n/_/_/,_/t/h/i/n/_/_/_/,172.9074897
pouf,60,0.133333333,0.05,p/u/f,_/_/p/u/f/_/_/,_/_/p/o/u/f/_/_/,7.745966692
bend,23058,51.24,0.361912707,b/E/nd,_/_/b/E/n/d/_/,_/_/b/e/n/d/_/_/,151.8486088
claque,25,0.055555556,0.05,kl/&/k,_/k/l/@/k/_/_/,_/c/l/a/q/u/e/_/,5
mumps,133,0.295555556,0.05,m/@/mps,_/_/m/^/m/p/s/,_/_/m/u/m/p/s/_/,11.53256259
tied,219,0.486666667,0.05,t/aI/d,_/_/t/Y/d/_/_/,_/_/t/i/e/d/_/_/,14.79864859
cusp,582,1.293333333,0.075935631,k/@/sp,_/_/k/^/s/p/_/,_/_/c/u/s/p/_/_/,24.12467616
cuss,652,1.448888889,0.08193981,k/@/s,_/_/k/^/s/_/_/,_/_/c/u/s/s/_/_/,25.53429067
cage,7763,17.25111111,0.265701855,k/eI/dZ/,_/_/k/e/J/_/_/,_/_/c/a/g/e/_/_/,88.10788841
valve,4338,9.64,0.216334423,v/&/lv,_/_/v/@/l/v/_/,_/_/v/a/l/v/e/_/,65.8634952
shut,30936,68.74666667,0.388354677,/S/@/t,_/_/S/^/t/_/_/,_/s/h/u/t/_/_/_/,175.8863269
thrush,254,0.564444444,0.05,/T/r/@/S/,_/T/r/^/S/_/_/,t/h/r/u/s/h/_/_/,15.93737745
tempt,4462,9.915555556,0.218673626,t/E/mpt,_/_/t/E/m/p/t/,_/_/t/e/m/p/t/_/,66.79820357
thrust,6779,15.06444444,0.254026379,/T/r/@/st,_/T/r/^/s/t/_/,t/h/r/u/s/t/_/_/,82.33468285
shul,87,0.193333333,0.05,/S/U/l,_/_/S/U/l/_/_/,_/s/h/u/l/_/_/_/,9.327379053
scarp,80,0.177777778,0.05,sk/A/rp,_/s/k/a/r/p/_/,_/s/c/a/r/p/_/_/,8.94427191
scare,10296,22.88,0.290295234,sk/@/r,_/s/k/E/r/_/_/,_/s/c/a/r/e/_/_/,101.4692072
scarf,4529,10.06444444,0.219913094,sk/A/rf,_/s/k/a/r/f/_/,_/s/c/a/r/f/_/_/,67.29784543
strict,8999,19.99777778,0.278527618,str/I/kt,s/t/r/I/k/t/_/,s/t/r/i/c/t/_/_/,94.8630592
psalm,1082,2.404444444,0.112080293,s/A/m,_/_/s/a/m/_/_/,_/p/s/a/l/m/_/_/,32.89376841
rough,15058,33.46222222,0.323855088,r/@/f,_/_/r/^/f/_/_/,_/_/r/o/u/g/h/_/,122.7110427
pause,23791,52.86888889,0.364721812,p/O/z,_/_/p/a/z/_/_/,_/_/p/a/u/s/e/_/,154.2433143
wire,19243,42.76222222,0.345712235,w/aI/r,_/_/w/Y/r/_/_/,_/_/w/i/r/e/_/_/,138.7191407
ramp,4520,10.04444444,0.219747571,r/&/mp,_/_/r/@/m/p/_/,_/_/r/a/m/p/_/_/,67.23094526
puff,4381,9.735555556,0.21715239,p/@/f,_/_/p/^/f/_/_/,_/_/p/u/f/f/_/_/,66.18912297
waste,32935,73.18888889,0.394003582,w/eI/st,_/_/w/e/s/t/_/,_/_/w/a/s/t/e/_/,181.4800264
lest,2098,4.662222222,0.158623416,l/E/st,_/_/l/E/s/t/_/,_/_/l/e/s/t/_/_/,45.80392996
less,166720,370.4888889,0.541382035,l/E/s,_/_/l/E/s/_/_/,_/_/l/e/s/s/_/_/,408.313605
haul,9141,20.31333333,0.279892276,h/O/l,_/_/h/a/l/_/_/,_/_/h/a/u/l/_/_/,95.60857702
five,145143,322.54,0.52873874,f/aI/v,_/_/f/Y/v/_/_/,_/_/f/i/v/e/_/_/,380.9763772
desk,26772,59.49333333,0.375332597,d/E/sk,_/_/d/E/s/k/_/,_/_/d/e/s/k/_/_/,163.6215145
furred,65,0.144444444,0.05,f/@/rd,_/_/f/^/r/d/_/,_/_/f/u/r/r/e/d/,8.062257748
mere,12117,26.92666667,0.304616835,m/i/r,_/_/m/i/r/_/_/,_/_/m/e/r/e/_/_/,110.0772456
grate,3751,8.335555556,0.204368689,gr/eI/t,_/g/r/e/t/_/_/,_/g/r/a/t/e/_/_/,61.24540799
chance,72217,160.4822222,0.465161188,/tS/&/ns,_/_/C/@/n/s/_/,_/c/h/a/n/c/e/_/,268.7322087
rule,86771,192.8244444,0.481863034,r/u/l,_/_/r/u/l/_/_/,_/_/r/u/l/e/_/_/,294.5691769
cess,44,0.097777778,0.05,s/E/s,_/_/s/E/s/_/_/,_/_/c/e/s/s/_/_/,6.633249581
whisk,5493,12.20666667,0.236105098,w/I/sk,_/_/w/I/s/k/_/,_/w/h/i/s/k/_/_/,74.11477585
whist,77,0.171111111,0.05,w/I/st,_/_/w/I/s/t/_/,_/w/h/i/s/t/_/_/,8.774964387
toll,7193,15.98444444,0.259121299,t/oU/l,_/_/t/o/l/_/_/,_/_/t/o/l/l/_/_/,84.81155582
tole,88,0.195555556,0.05,t/oU/l,_/_/t/o/l/_/_/,_/_/t/o/l/e/_/_/,9.38083152
shun,1977,4.393333333,0.154172267,/S/@/n,_/_/S/^/n/_/_/,_/s/h/u/n/_/_/_/,44.46346815
bilge,274,0.608888889,0.05,b/I/l/dZ/,_/_/b/I/l/J/_/,_/_/b/i/l/g/e/_/,16.55294536
word,178055,395.6777778,0.547384139,w/@/rd,_/_/w/^/r/d/_/,_/_/w/o/r/d/_/_/,421.9656384
work,598134,1329.186667,0.65808008,w/@/rk,_/_/w/^/r/k/_/,_/_/w/o/r/k/_/_/,773.3912335
worm,5991,13.31333333,0.243467116,w/@/rm,_/_/w/^/r/m/_/,_/_/w/o/r/m/_/_/,77.40155037
worn,1842,4.093333333,0.148936305,w/oU/rn,_/_/w/o/r/n/_/,_/_/w/o/r/n/_/_/,42.91852747
wort,277,0.615555556,0.05,w/@/rt,_/_/w/^/r/t/_/,_/_/w/o/r/t/_/_/,16.64331698
lam,234,0.52,0.05,l/&/m,_/_/l/@/m/_/_/,_/_/l/a/m/_/_/_/,15.29705854
lab,19147,42.54888889,0.345265156,l/&/b,_/_/l/@/b/_/_/,_/_/l/a/b/_/_/_/,138.3726852
lax,1410,3.133333333,0.129829188,l/&/ks,_/_/l/@/k/s/_/,_/_/l/a/x/_/_/_/,37.54996671
lay,59131,131.4022222,0.446996186,l/eI/,_/_/l/e/_/_/_/,_/_/l/a/y/_/_/_/,243.1686657
lat,46,0.102222222,0.05,l/A/t,_/_/l/a/t/_/_/,_/_/l/a/t/_/_/_/,6.782329983
law,153512,341.1377778,0.533852074,l/O/,_/_/l/a/_/_/_/,_/_/l/a/w/_/_/_/,391.8060745
lap,11683,25.96222222,0.30140146,l/&/p,_/_/l/@/p/_/_/,_/_/l/a/p/_/_/_/,108.0879272
sludge,1756,3.902222222,0.145437449,sl/@/dZ/,_/s/l/^/J/_/_/,_/s/l/u/d/g/e/_/,41.90465368
sheaf,603,1.34,0.077778617,/S/i/f,_/_/S/i/f/_/_/,_/s/h/e/a/f/_/_/,24.55605832
strafe,230,0.511111111,0.05,str/eI/f,s/t/r/e/f/_/_/,s/t/r/a/f/e/_/_/,15.16575089
shear,2553,5.673333333,0.173655175,/S/i/r,_/_/S/i/r/_/_/,_/s/h/e/a/r/_/_/,50.52722039
break,141065,313.4777778,0.526139626,br/eI/k,_/b/r/e/k/_/_/,_/b/r/e/a/k/_/_/,375.5862085
bread,19656,43.68,0.347611072,br/E/d,_/b/r/E/d/_/_/,_/b/r/e/a/d/_/_/,140.1998573
prawn,472,1.048888889,0.065624134,pr/O/n,_/p/r/a/n/_/_/,_/p/r/a/w/n/_/_/,21.72556098
clade,90,0.2,0.05,kl/eI/d,_/k/l/e/d/_/_/,_/c/l/a/d/e/_/_/,9.486832981
louse,803,1.784444444,0.093688148,l/AU/s,_/_/l/A/s/_/_/,_/_/l/o/u/s/e/_/,28.33725463
hike,14286,31.74666667,0.319183478,h/aI/k,_/_/h/Y/k/_/_/,_/_/h/i/k/e/_/_/,119.5240562
sconce,330,0.733333333,0.050322645,sk/A/ns,_/s/k/a/n/s/_/,_/s/c/o/n/c/e/_/,18.16590212
lull,1660,3.688888889,0.141366875,l/@/l,_/_/l/^/l/_/_/,_/_/l/u/l/l/_/_/,40.74309757
forced,4054,9.008888889,0.210740215,f/oU/rst,_/_/f/o/r/s/t/,_/_/f/o/r/c/e/d/,63.67102952
phase,19738,43.86222222,0.347983436,f/eI/z,_/_/f/e/z/_/_/,_/p/h/a/s/e/_/_/,140.4919927
thresh,78,0.173333333,0.05,/T/r/E/S/,_/T/r/E/S/_/_/,t/h/r/e/s/h/_/_/,8.831760866
toast,6814,15.14222222,0.254468259,t/oU/st,_/_/t/o/s/t/_/,_/_/t/o/a/s/t/_/,82.54695633
stead,400,0.888888889,0.058185347,st/E/d,_/s/t/E/d/_/_/,_/s/t/e/a/d/_/_/,20
steak,6831,15.18,0.254682119,st/eI/k,_/s/t/e/k/_/_/,_/s/t/e/a/k/_/_/,82.64986388
steal,25426,56.50222222,0.370693279,st/i/l,_/s/t/i/l/_/_/,_/s/t/e/a/l/_/_/,159.4553229
steam,8832,19.62666667,0.276896216,st/i/m,_/s/t/i/m/_/_/,_/s/t/e/a/m/_/_/,93.978721
ghoul,397,0.882222222,0.057861877,g/u/l,_/_/g/u/l/_/_/,_/g/h/o/u/l/_/_/,19.92485885
bier,144,0.32,0.05,b/i/r,_/_/b/i/r/_/_/,_/_/b/i/e/r/_/_/,12
frump,18,0.04,0.05,fr/@/mp,_/f/r/^/m/p/_/,_/f/r/u/m/p/_/_/,4.242640687
ill,13568,30.15111111,0.314613537,/I/l,_/_/_/I/l/_/_/,_/_/_/i/l/l/_/_/,116.4817582
ilk,459,1.02,0.064324992,/I/lk,_/_/_/I/l/k/_/,_/_/_/i/l/k/_/_/,21.42428529
spear,4452,9.893333333,0.218487182,sp/i/r,_/s/p/i/r/_/_/,_/s/p/e/a/r/_/_/,66.72330927
speak,140977,313.2822222,0.526082717,sp/i/k,_/s/p/i/k/_/_/,_/s/p/e/a/k/_/_/,375.46904
thrice,230,0.511111111,0.05,/T/r/aI/s,_/T/r/Y/s/_/_/,t/h/r/i/c/e/_/_/,15.16575089
leech,562,1.248888889,0.074145202,l/i/tS/,_/_/l/i/C/_/_/,_/_/l/e/e/c/h/_/,23.70653918
hoist,2425,5.388888889,0.169670038,h/Oi/st,_/_/h/O/s/t/_/,_/_/h/o/i/s/t/_/,49.24428901
stink,3203,7.117777778,0.191581058,st/I/N/k,_/s/t/I/G/k/_/,_/s/t/i/n/k/_/_/,56.59505279
sting,4792,10.64888889,0.224622351,st/I/N/,_/s/t/I/G/_/_/,_/s/t/i/n/g/_/_/,69.2242732
brake,8177,18.17111111,0.270201103,br/eI/k,_/b/r/e/k/_/_/,_/b/r/a/k/e/_/_/,90.42676595
stint,2665,5.922222222,0.177005225,st/I/nt,_/s/t/I/n/t/_/,_/s/t/i/n/t/_/_/,51.623638
nil,494,1.097777778,0.067781508,n/I/l,_/_/n/I/l/_/_/,_/_/n/i/l/_/_/_/,22.22611077
nib,166,0.368888889,0.05,n/I/b,_/_/n/I/b/_/_/,_/_/n/i/b/_/_/_/,12.88409873
swell,6974,15.49777778,0.256461541,sw/E/l,_/s/w/E/l/_/_/,_/s/w/e/l/l/_/_/,83.51047838
nix,549,1.22,0.072962347,n/I/ks,_/_/n/I/k/s/_/,_/_/n/i/x/_/_/_/,23.43074903
nip,1293,2.873333333,0.123885329,n/I/p,_/_/n/I/p/_/_/,_/_/n/i/p/_/_/_/,35.95830919
nit,276,0.613333333,0.05,n/I/t,_/_/n/I/t/_/_/,_/_/n/i/t/_/_/_/,16.61324773
drip,6321,14.04666667,0.248038312,dr/I/p,_/d/r/I/p/_/_/,_/d/r/i/p/_/_/_/,79.50471684
drib,47,0.104444444,0.05,dr/I/b,_/d/r/I/b/_/_/,_/d/r/i/b/_/_/_/,6.8556546
rile,528,1.173333333,0.071018674,r/aI/l,_/_/r/Y/l/_/_/,_/_/r/i/l/e/_/_/,22.97825059
rill,97,0.215555556,0.05,r/I/l,_/_/r/I/l/_/_/,_/_/r/i/l/l/_/_/,9.848857802
cede,1206,2.68,0.119200895,s/i/d,_/_/s/i/d/_/_/,_/_/c/e/d/e/_/_/,34.72751071
baht,129,0.286666667,0.05,b/A/t,_/_/b/a/t/_/_/,_/_/b/a/h/t/_/_/,11.35781669
ply,1170,2.6,0.117190089,pl/aI/,_/p/l/Y/_/_/_/,_/p/l/y/_/_/_/_/,34.20526275
croak,925,2.055555556,0.102188579,kr/oU/k,_/k/r/o/k/_/_/,_/c/r/o/a/k/_/_/,30.41381265
treble,398,0.884444444,0.057969827,tr/E/b?l,_/t/r/E/b/l/_/,_/t/r/e/b/l/e/_/,19.94993734
loin,896,1.991111111,0.100238374,l/Oi/n,_/_/l/O/n/_/_/,_/_/l/o/i/n/_/_/,29.93325909
deal,102548,227.8844444,0.497074238,d/i/l,_/_/d/i/l/_/_/,_/_/d/e/a/l/_/_/,320.2311665
stake,16866,37.48,0.33394392,st/eI/k,_/s/t/e/k/_/_/,_/s/t/a/k/e/_/_/,129.8691649
shrine,3942,8.76,0.208436439,/S/r/aI/n,_/S/r/Y/n/_/_/,s/h/r/i/n/e/_/_/,62.78534861
shrink,7040,15.64444444,0.257271283,/S/r/I/N/k,_/S/r/I/G/k/_/,s/h/r/i/n/k/_/_/,83.90470785
troupe,1304,2.897777778,0.124460892,tr/u/p,_/t/r/u/p/_/_/,_/t/r/o/u/p/e/_/,36.11094017
ketch,52,0.115555556,0.05,k/E/tS/,_/_/k/E/C/_/_/,_/_/k/e/t/c/h/_/,7.211102551
dance,42006,93.34666667,0.415993782,d/&/ns,_/_/d/@/n/s/_/,_/_/d/a/n/c/e/_/,204.9536533
brown,31382,69.73777778,0.389645585,br/AU/n,_/b/r/A/n/_/_/,_/b/r/o/w/n/_/_/,177.1496542
brave,11300,25.11111111,0.298466911,br/eI/v,_/b/r/e/v/_/_/,_/b/r/a/v/e/_/_/,106.3014581
rouge,1612,3.582222222,0.139261593,r/u/Z/,_/_/r/u/B/_/_/,_/_/r/o/u/g/e/_/,40.1497198
gawk,686,1.524444444,0.08471982,g/O/k,_/_/g/a/k/_/_/,_/_/g/a/w/k/_/_/,26.19160171
gorge,2215,4.922222222,0.162730799,g/O/r/dZ/,_/_/g/o/r/J/_/,_/_/g/o/r/g/e/_/,47.0637865
buck,17482,38.84888889,0.337141966,b/@/k,_/_/b/^/k/_/_/,_/_/b/u/c/k/_/_/,132.2195144
marked,3516,7.813333333,0.199102221,m/A/rkt,_/_/m/a/r/k/t/,_/_/m/a/r/k/e/d/,59.29586832
schlock,87,0.193333333,0.05,/S/l/A/k,_/S/l/a/k/_/_/,c/h/l/o/c/k/_/s/,9.327379053
club,53504,118.8977778,0.437920127,kl/@/b,_/k/l/^/b/_/_/,_/c/l/u/b/_/_/_/,231.3093167
clue,10293,22.87333333,0.29026969,kl/u/,_/k/l/u/_/_/_/,_/c/l/u/e/_/_/_/,101.4544233
blithe,208,0.462222222,0.05,bl/aI/D/,_/b/l/Y/D/_/_/,_/b/l/i/t/h/e/_/,14.4222051
write,174185,387.0777778,0.545378856,r/aI/t,_/_/r/Y/t/_/_/,_/w/r/i/t/e/_/_/,417.3547652
bawd,30,0.066666667,0.05,b/O/d,_/_/b/a/d/_/_/,_/_/b/a/w/d/_/_/,5.477225575
dive,7328,16.28444444,0.260723166,d/aI/v,_/_/d/Y/v/_/_/,_/_/d/i/v/e/_/_/,85.60373824
bawl,612,1.36,0.078557243,b/O/l,_/_/b/a/l/_/_/,_/_/b/a/w/l/_/_/,24.73863375
paunch,236,0.524444444,0.05,p/O/n/tS/,_/_/p/a/n/C/_/,_/_/p/a/u/n/c/h/,15.3622915
zap,1034,2.297777778,0.109167962,z/&/p,_/_/z/@/p/_/_/,_/_/z/a/p/_/_/_/,32.15587038
thaw,2424,5.386666667,0.169638211,/T/O/,_/_/T/a/_/_/_/,_/t/h/a/w/_/_/_/,49.2341345
thai,2711,6.024444444,0.178346373,t/aI/,_/_/t/Y/_/_/_/,_/t/h/a/i/_/_/_/,52.06726419
than,728334,1618.52,0.676085883,/D/&/n,_/_/D/@/n/_/_/,_/t/h/a/n/_/_/_/,853.4248649
sledge,373,0.828888889,0.0552321,sl/E/dZ/,_/s/l/E/J/_/_/,_/s/l/e/d/g/e/_/,19.31320792
tooth,23696,52.65777778,0.364362568,t/u/T/,_/_/t/u/T/_/_/,_/_/t/o/o/t/h/_/,153.9350512
pluck,3586,7.968888889,0.200702902,pl/@/k,_/p/l/^/k/_/_/,_/p/l/u/c/k/_/_/,59.88321969
cleave,387,0.86,0.056775308,kl/i/v,_/k/l/i/v/_/_/,_/c/l/e/a/v/e/_/,19.67231557
wreathe,215,0.477777778,0.05,r/i/D/,_/_/r/i/D/_/_/,_/w/r/e/a/t/h/e/,14.6628783
crumb,3290,7.311111111,0.193734398,kr/@/m,_/k/r/^/m/_/_/,_/c/r/u/m/b/_/_/,57.3585216
might,241534,536.7422222,0.575219823,m/aI/t,_/_/m/Y/t/_/_/,_/_/m/i/g/h/t/_/,491.461087
charged,741,1.646666667,0.089045371,/tS/A/r/dZ/d,_/_/C/a/r/J/d/,_/c/h/a/r/g/e/d/,27.22131518
peak,19407,43.12666667,0.346470977,p/i/k,_/_/p/i/k/_/_/,_/_/p/e/a/k/_/_/,139.309009
squirm,1936,4.302222222,0.152613531,skw/@/rm,s/k/w/^/r/m/_/,_/s/q/u/i/r/m/_/,44
squire,876,1.946666667,0.098868768,skw/aI/r,s/k/w/Y/r/_/_/,_/s/q/u/i/r/e/_/,29.59729717
squirt,1232,2.737777778,0.120626142,skw/@/rt,s/k/w/^/r/t/_/,_/s/q/u/i/r/t/_/,35.09985755
strained,1455,3.233333333,0.132016257,str/eI/nd,s/t/r/e/n/d/_/,s/t/r/a/i/n/e/d/,38.14446225
your,769838,1710.751111,0.681153137,/j/U/r,_/_/j/o/r/_/_/,_/_/y/o/u/r/_/_/,877.4041258
lymph,989,2.197777778,0.106350798,l/I/mf,_/_/l/I/m/f/_/,_/_/l/y/m/p/h/_/,31.44837039
weft,194,0.431111111,0.05,w/E/ft,_/_/w/E/f/t/_/,_/_/w/e/f/t/_/_/,13.92838828
yon,550,1.222222222,0.07305388,/j/A/n,_/_/j/a/n/_/_/,_/_/y/o/n/_/_/_/,23.4520788
yod,46,0.102222222,0.05,/j/U/d,_/_/j/a/d/_/_/,_/_/y/o/d/_/_/_/,6.782329983
that,5939462,13198.80444,0.868034335,/D/&/t,_/_/D/@/t/_/_/,_/t/h/a/t/_/_/_/,1000
you,3568520,7930.044444,0.821428762,/j/u/,_/_/j/W/_/_/_/,_/_/y/o/u/_/_/_/,1000
rogue,2587,5.748888889,0.174685183,r/oU/g,_/_/r/o/g/_/_/,_/_/r/o/g/u/e/_/,50.8625599
fence,14592,32.42666667,0.321063814,f/E/ns,_/_/f/E/n/s/_/,_/_/f/e/n/c/e/_/,120.797351
trunk,9559,21.24222222,0.283795111,tr/@/N/k,_/t/r/^/G/k/_/,_/t/r/u/n/k/_/_/,97.77013859
swash,40,0.088888889,0.05,sw/A/S/,_/s/w/a/S/_/_/,_/s/w/a/s/h/_/_/,6.32455532
tried,582,1.293333333,0.075935631,tr/aI/d,_/t/r/Y/d/_/_/,_/t/r/i/e/d/_/_/,24.12467616
rude,3489,7.753333333,0.198477253,rYd,_/_/r/u/d/_/_/,_/_/r/u/d/e/_/_/,59.0677577
trier,17,0.037777778,0.05,tr/i/r,_/t/r/i/r/_/_/,_/t/r/i/e/r/_/_/,4.123105626
a,11822994,26273.32,0.931013768,/eI/,_/_/_/e/_/_/_/,_/_/_/a/_/_/_/_/,1000
egg,33061,73.46888889,0.394348222,/E/g,_/_/_/E/g/_/_/,_/_/_/e/g/g/_/_/,181.8268407
forked,284,0.631111111,0.05,f/O/rkt,_/_/f/o/r/k/t/,_/_/f/o/r/k/e/d/,16.85229955
balm,933,2.073333333,0.10271933,b/A/m,_/_/b/a/m/_/_/,_/_/b/a/l/m/_/_/,30.5450487
mist,4861,10.80222222,0.225818743,m/I/st,_/_/m/I/s/t/_/,_/_/m/i/s/t/_/_/,69.72087205
bowed,209,0.464444444,0.05,b/oU/d,_/_/b/o/d/_/_/,_/_/b/o/w/e/d/_/,14.45683229
bride,6403,14.22888889,0.24913962,br/aI/d,_/b/r/Y/d/_/_/,_/b/r/i/d/e/_/_/,80.0187478
sty,120,0.266666667,0.05,st/aI/,_/s/t/Y/_/_/_/,_/s/t/y/_/_/_/_/,10.95445115
lid,6506,14.45777778,0.250504446,l/I/d,_/_/l/I/d/_/_/,_/_/l/i/d/_/_/_/,80.65977932
lip,29478,65.50666667,0.384002826,l/I/p,_/_/l/I/p/_/_/,_/_/l/i/p/_/_/_/,171.691584
watt,951,2.113333333,0.103902381,w/A/t,_/_/w/a/t/_/_/,_/_/w/a/t/t/_/_/,30.83828789
