spend,"['spend', 'vv0', 44037, 'spent', 'vvd', 34641, 'spent', 'vvn', 28586, 'spending', 'vvg', 15403, 'spends', 'vvz', 6554]"
howl,"['howl', 'nn1', 853, 'howled', 'vvd', 827, 'howls', 'nn2', 492, 'howl', 'vv0', 462, 'howling', 'vvg', 370, 'howls', 'vvz', 252, 'howled', 'vvn', 43]"
guano,"['guano', 'nn1', 146]"
atomic,"['atomic', 'jj', 4741]"
zodiacal,"['zodiacal', 'jj', 179]"
railroad,"['railroad', 'nn1', 7186]"
hated,"['hated', 'jj', 673]"
shouting,"['shouting', 'nn1', 6148]"
punter,"['punter', 'nn1', 390, 'punters', 'nn2', 106]"
bridal,"['bridal', 'jj', 880]"
excited,"['excited', 'jj', 10083]"
hater,"['haters', 'nn2', 307, 'hater', 'nn1', 163]"
rebound,"['rebounds', 'nn2', 3152, 'rebound', 'nn1', 1406, 'rebound', 'vv0', 755, 'rebounds', 'vvz', 484, 'rebound', 'vvd', 162]"
enuresis,"['enuresis', 'nn1', 43]"
axillary,"['axillary', 'jj', 144]"
hardy,"['hardy', 'jj', 1412, 'hardier', 'jjr', 120, 'hardiest', 'jjt', 82]"
glove,"['gloves', 'nn2', 7461, 'glove', 'nn1', 4229]"
flunkie,"['flunkies', 'nn2', 48]"
scrip,"['scrip', 'nn1', 87]"
back,"['back', 'rr', 424619, 'back', 'nn1', 136354, 'back', 'vv0', 6366, 'backs', 'nn2', 6070, 'backed', 'vvn', 5200, 'backed', 'vvd', 4767, 'backing', 'vvg', 2896, 'backs', 'vvz', 2149, 'back', 'jj', 2146]"
impeach,"['impeach', 'vv0', 513]"
booklist,"['booklist', 'nn1', 23]"
highbush,"['highbush', 'jj', 29]"
scrim,"['scrim', 'nn1', 153, 'scrims', 'nn2', 25]"
aerobic,"['aerobic', 'jj', 2133]"
pew,"['pew', 'nn1', 2266, 'pews', 'nn2', 826]"
pep,"['pep', 'nn1', 1061, 'pep', 'vv0', 45]"
per,"['per', 'ii', 77704]"
pen,"['pen', 'nn1', 7491, 'pens', 'nn2', 1829, 'penned', 'vvd', 730, 'penned', 'vvn', 300, 'penning', 'vvg', 246, 'pen', 'vv0', 224, 'pened', 'vvd', 28, 'pens', 'vvz', 27, 'pened', 'vvn', 25]"
sneakers,"['sneakers', 'nn2', 2644]"
bogus,"['bogus', 'jj', 1337]"
pee,"['pee', 'vv0', 985, 'pee', 'nn1', 544, 'peeing', 'vvg', 299, 'peed', 'vvd', 223, 'pees', 'vvz', 58, 'peed', 'vvn', 46, 'pees', 'nn2', 19]"
peg,"['peg', 'nn1', 656, 'pegged', 'vvn', 618, 'pegs', 'nn2', 472, 'peg', 'vv0', 185, 'pegged', 'vvd', 88, 'pegging', 'vvg', 87, 'pegs', 'vvz', 41]"
invade,"['invade', 'vv0', 1959, 'invaded', 'vvd', 1674, 'invaded', 'vvn', 1255, 'invading', 'vvg', 492, 'invades', 'vvz', 296]"
pec,"['pecs', 'nn2', 120, 'pec', 'nn1', 54]"
crony,"['cronies', 'nn2', 708, 'crony', 'nn1', 218]"
robbery,"['robbery', 'nn1', 3287]"
effusive,"['effusive', 'jj', 299]"
chanting,"['chanting', 'nn1', 1916]"
nitty,"['nitty', 'jj', 61]"
engorged,"['engorged', 'jj', 52]"
crone,"['crone', 'nn1', 177, 'crones', 'nn2', 45]"
dystopic,"['dystopic', 'jj', 24]"
dystopia,"['dystopia', 'nn1', 53]"
braille,"['braille', 'nn1', 2499]"
lostness,"['lostness', 'nn1', 27]"
offshoot,"['offshoot', 'nn1', 431]"
gambit,"['gambit', 'nn1', 449, 'gambits', 'nn2', 60]"
unbarred,"['unbarred', 'jj', 19]"
martinet,"['martinet', 'nn1', 44]"
jockey,"['jockey', 'nn1', 1340, 'jockeys', 'nn2', 474, 'jockey', 'vv0', 122, 'jockeyed', 'vvd', 76]"
borer,"['borer', 'nn1', 135, 'borers', 'nn2', 82]"
pared,"['pared', 'jj', 20]"
infected,"['infected', 'jj', 2515]"
homemade,"['homemade', 'jj', 4004]"
forward,"['forward', 'rr', 56242, 'forward', 'jj', 3295, 'forward', 'nn1', 956, 'forward', 'vv0', 65, 'forwards', 'nn2', 42, 'forwards', 'vvz', 25]"
obduracy,"['obduracy', 'nn1', 27]"
robusta,"['robusta', 'nn1', 28]"
doctored,"['doctored', 'jj', 93]"
warlock,"['warlock', 'nn1', 38, 'warlocks', 'nn2', 22]"
nodular,"['nodular', 'jj', 63]"
pilling,"['pilling', 'nn1', 37]"
nutshell,"['nutshell', 'nn1', 642]"
groovy,"['groovy', 'jj', 273]"
sweetish,"['sweetish', 'jj', 44]"
blockage,"['blockage', 'nn1', 493]"
adenine,"['adenine', 'nn1', 38]"
coatrack,"['coatrack', 'nn1', 73]"
isolette,"['isolette', 'nn1', 52]"
groove,"['groove', 'nn1', 1475, 'grooves', 'nn2', 921, 'grooving', 'vvg', 86, 'grooved', 'vvd', 61, 'grooved', 'vvn', 43]"
skittish,"['skittish', 'jj', 560]"
valise,"['valise', 'nn1', 288, 'valises', 'nn2', 36]"
cypriot,"['cypriots', 'nn2', 80]"
nepotism,"['nepotism', 'nn1', 280]"
organdy,"['organdy', 'jj', 39, 'organdy', 'nn1', 22]"
valance,"['valance', 'nn1', 109, 'valances', 'nn2', 30]"
prevail,"['prevail', 'vv0', 2779, 'prevails', 'vvz', 914]"
frippery,"['frippery', 'nn1', 39]"
fogged,"['fogged', 'jj', 55]"
inchworm,"['inchworm', 'nn1', 21]"
fracking,"['fracking', 'nn1', 68]"
dimmed,"['dimmed', 'jj', 52]"
plugged,"['plugged', 'jj', 56]"
excrete,"['excrete', 'vv0', 144, 'excreted', 'vvn', 113, 'excreted', 'vvd', 61, 'excretes', 'vvz', 19]"
excreta,"['excreta', 'nn2', 51]"
dimmer,"['dimmer', 'nn1', 138, 'dimmers', 'nn2', 41]"
plugger,"['plugger', 'nn1', 31]"
spasm,"['spasms', 'nn2', 646, 'spasm', 'nn1', 631, 'spasmed', 'vvd', 70, 'spasming', 'vvg', 31]"
gulag,"['gulag', 'nn1', 345, 'gulags', 'nn2', 70]"
iberian,"['iberian', 'jj', 277]"
fisher,"['fishers', 'nn2', 591]"
daikon,"['daikon', 'nn1', 139]"
admiring,"['admiring', 'jj', 772]"
carved,"['carved', 'jj', 2397]"
stroller,"['stroller', 'nn1', 915]"
ideality,"['ideality', 'nn1', 18]"
dogged,"['dogged', 'jj', 448]"
query,"['query', 'nn1', 1057, 'queries', 'nn2', 992, 'queried', 'vvd', 319, 'query', 'vv0', 252, 'queried', 'vvn', 127, 'querying', 'vvg', 76]"
golfer,"['golfers', 'nn2', 1835, 'golfer', 'nn1', 1709]"
handgrip,"['handgrip', 'nn1', 38]"
peanut,"['peanut', 'nn1', 4095, 'peanuts', 'nn2', 2446]"
papist,"['papists', 'nn2', 44, 'papist', 'jj', 39]"
granular,"['granular', 'jj', 426]"
adjoin,"['adjoins', 'vvz', 77, 'adjoined', 'vvd', 61, 'adjoin', 'vv0', 46]"
fovea,"['fovea', 'nn1', 21]"
ambience,"['ambience', 'nn1', 852]"
graven,"['graven', 'jj', 87]"
gravel,"['gravel', 'nn1', 4603, 'gravels', 'nn2', 46]"
lunar,"['lunar', 'jj', 3355]"
assay,"['assay', 'nn1', 421, 'assays', 'nn2', 222, 'assayed', 'vvn', 48, 'assayed', 'vvd', 46, 'assay', 'vv0', 31, 'assaying', 'vvg', 18]"
resonant,"['resonant', 'jj', 868]"
surgeon,"['surgeon', 'nn1', 6958, 'surgeons', 'nn2', 2841]"
passim,"['passim', 'rr', 125]"
samovar,"['samovar', 'nn1', 69]"
severely,"['severely', 'rr', 5638]"
prefect,"['prefect', 'nn1', 131, 'prefects', 'nn2', 22]"
moderate,"['moderate', 'jj', 10832, 'moderate', 'vv0', 1447]"
knight,"['knight', 'nn1', 1872, 'knights', 'nn2', 1249, 'knighted', 'vvn', 148]"
mottled,"['mottled', 'jj', 743]"
mobilize,"['mobilize', 'vv0', 1695]"
choppy,"['choppy', 'jj', 618]"
optics,"['optics', 'nn1', 1981]"
dimer,"['dimer', 'nn1', 45, 'dimers', 'nn2', 27]"
antigen,"['antigen', 'nn1', 426, 'antigens', 'nn2', 265]"
tinny,"['tinny', 'jj', 388]"
quaker,"['quaker', 'jj', 712, 'quakers', 'nn2', 362, 'quaker', 'nn1', 215]"
chomp,"['chomping', 'vvg', 256, 'chomp', 'vv0', 103, 'chomped', 'vvd', 89, 'chomps', 'vvz', 45, 'chomped', 'vvn', 16]"
croc,"['croc', 'nn1', 169, 'crocs', 'nn2', 104]"
wahoo,"['wahoo', 'nn1', 92]"
speckle,"['speckles', 'nn2', 70, 'speckle', 'vv0', 46, 'speckle', 'nn1', 43, 'speckles', 'vvz', 16]"
giving,"['giving', 'nn1', 48967]"
hatband,"['hatband', 'nn1', 39]"
anywhere,"['anywhere', 'rr', 21847]"
fiord,"['fiords', 'nn2', 36, 'fiord', 'nn1', 24]"
kayaker,"['kayakers', 'nn2', 198, 'kayaker', 'nn1', 85]"
nacho,"['nachos', 'nn2', 225, 'nacho', 'nn1', 98]"
broker,"['broker', 'nn1', 4370, 'brokers', 'nn2', 3107, 'brokered', 'vvd', 343, 'brokered', 'vvn', 137]"
bachelor,"['bachelor', 'nn1', 3739]"
mindset,"['mindset', 'nn1', 1129, 'mindsets', 'nn2', 73]"
birther,"['birther', 'nn1', 82, 'birthers', 'nn2', 25]"
remark,"['remarks', 'nn2', 6291, 'remark', 'nn1', 3169, 'remarked', 'vvd', 2526, 'remarks', 'vvz', 1428, 'remarked', 'vvn', 1100, 'remark', 'vv0', 576]"
broken,"['broken', 'jj', 13994]"
stalky,"['stalky', 'jj', 16]"
mescal,"['mescal', 'nn1', 82]"
tantalum,"['tantalum', 'nn1', 38]"
rueful,"['rueful', 'jj', 370]"
whiplike,"['whiplike', 'jj', 44]"
malayan,"['malayan', 'jj', 34]"
skiwear,"['skiwear', 'nn1', 99]"
liqueur,"['liqueur', 'nn1', 597, 'liqueurs', 'nn2', 86]"
trachea,"['trachea', 'nn1', 222]"
private,"['private', 'jj', 72545, 'private', 'nn1', 1413, 'privates', 'nn2', 320]"
dudgeon,"['dudgeon', 'nn1', 38]"
oval,"['oval', 'jj', 3549, 'oval', 'nn1', 983, 'ovals', 'nn2', 278]"
staple,"['staple', 'nn1', 2000, 'staples', 'nn2', 1321, 'staple', 'vv0', 207, 'stapled', 'vvd', 165, 'stapled', 'vvn', 98, 'stapling', 'vvg', 93, 'staples', 'vvz', 36]"
seamless,"['seamless', 'jj', 1205]"
oily,"['oily', 'jj', 1379, 'oilier', 'jjr', 40]"
giggle,"['giggling', 'vvg', 1374, 'giggled', 'vvd', 1328, 'giggles', 'nn2', 981, 'giggle', 'nn1', 736, 'giggle', 'vv0', 546, 'giggled', 'vvn', 36]"
thatch,"['thatch', 'nn1', 397, 'thatch', 'vv0', 48]"
ashamed,"['ashamed', 'jj', 4521]"
tattered,"['tattered', 'jj', 1597]"
harvest,"['harvest', 'nn1', 5147, 'harvest', 'vv0', 2132, 'harvests', 'nn2', 809, 'harvests', 'vvz', 20]"
pathos,"['pathos', 'nn1', 533]"
urethral,"['urethral', 'jj', 24]"
unreal,"['unreal', 'jj', 1080]"
praise,"['praise', 'nn1', 5025, 'praise', 'vv0', 2477, 'praised', 'vvd', 2412, 'praised', 'vvn', 1696, 'praising', 'vvg', 1228, 'praises', 'vvz', 599, 'praises', 'nn2', 571]"
suttee,"['suttee', 'nn1', 111]"
parkway,"['parkway', 'nn1', 333, 'parkways', 'nn2', 45]"
unread,"['unread', 'jj', 188]"
poseur,"['poseur', 'nn1', 64, 'poseurs', 'nn2', 47]"
chakra,"['chakras', 'nn2', 69]"
contempt,"['contempt', 'nn1', 3577]"
hangar,"['hangar', 'nn1', 1007, 'hangars', 'nn2', 191]"
daring,"['daring', 'jj', 2705]"
fete,"['fete', 'nn1', 223, 'feted', 'vvn', 103, 'fetes', 'nn2', 56, 'feted', 'vvd', 34]"
feta,"['feta', 'nn1', 837]"
goner,"['goner', 'nn1', 161, 'goners', 'nn2', 20]"
souvent,"['souvent', 'vv0', 17]"
solidify,"['solidify', 'vv0', 595]"
frag,"['frag', 'nn1', 21]"
annexed,"['annexed', 'jj', 30]"
bothered,"['bothered', 'jj', 195]"
nullify,"['nullify', 'vv0', 233]"
frat,"['frat', 'nn1', 483, 'frats', 'nn2', 26]"
fray,"['fray', 'nn1', 1191, 'fray', 'vv0', 315, 'fraying', 'vvg', 300, 'frayed', 'vvn', 172, 'frayed', 'vvd', 46, 'frays', 'nn2', 24]"
kashmiri,"['kashmiri', 'jj', 282]"
scurvy,"['scurvy', 'nn1', 179]"
italics,"['italics', 'nn2', 504]"
gigabyte,"['gigabyte', 'nn1', 84]"
minivan,"['minivan', 'nn1', 1248, 'minivans', 'nn2', 502]"
fallback,"['fallback', 'nn1', 213]"
ignite,"['ignite', 'vv0', 966, 'ignited', 'vvd', 698, 'ignited', 'vvn', 570, 'igniting', 'vvg', 375, 'ignites', 'vvz', 293]"
nearness,"['nearness', 'nn1', 201]"
hugger,"['hugger', 'nn1', 70, 'huggers', 'nn2', 59]"
meter,"['meters', 'nn2', 7733, 'meter', 'nn1', 4181, 'metered', 'vvn', 46, 'metered', 'vvd', 34]"
parlous,"['parlous', 'jj', 56]"
alacrity,"['alacrity', 'nn1', 163]"
bunco,"['bunco', 'nn1', 42]"
bunch,"['bunch', 'nn1', 13679, 'bunches', 'nn2', 692, 'bunched', 'vvn', 545, 'bunching', 'vvg', 162, 'bunch', 'vv0', 161, 'bunched', 'vvd', 57]"
revived,"['revived', 'jj', 402]"
marsh,"['marsh', 'nn1', 1928, 'marshes', 'nn2', 1416]"
latitude,"['latitude', 'nn1', 1765]"
criminal,"['criminal', 'jj', 21147, 'criminal', 'nn1', 3842]"
muddle,"['muddle', 'vv0', 222, 'muddle', 'nn1', 215, 'muddling', 'vvg', 106, 'muddled', 'vvn', 96, 'muddled', 'vvd', 49, 'muddles', 'vvz', 21]"
foulard,"['foulard', 'nn1', 21]"
mandate,"['mandate', 'nn1', 6580, 'mandates', 'nn2', 2794, 'mandated', 'vvn', 2240, 'mandated', 'vvd', 86]"
papuan,"['papuan', 'jj', 31]"
strive,"['strive', 'vv0', 2331, 'striving', 'vvg', 2026, 'strives', 'vvz', 744, 'strove', 'vvd', 455, 'striven', 'vvn', 107, 'strived', 'vvd', 80, 'strived', 'vvn', 67]"
roughy,"['roughy', 'jj', 37]"
crudely,"['crudely', 'rr', 486]"
scrubber,"['scrubber', 'nn1', 161]"
lingerie,"['lingerie', 'nn1', 847]"
hagfish,"['hagfish', 'nn1', 198]"
tamped,"['tamped', 'jj', 20]"
wahhabi,"['wahhabi', 'jj', 113]"
thwart,"['thwart', 'vv0', 1064, 'thwarted', 'vvn', 644, 'thwarted', 'vvd', 198, 'thwarts', 'vvz', 99]"
fondle,"['fondling', 'vvg', 283, 'fondled', 'vvd', 141, 'fondle', 'vv0', 122, 'fondled', 'vvn', 79, 'fondles', 'vvz', 39]"
dooryard,"['dooryard', 'nn1', 39]"
defend,"['defend', 'vv0', 12228, 'defended', 'vvd', 2723, 'defended', 'vvn', 1590, 'defends', 'vvz', 1256]"
rev,"['revving', 'vvg', 281, 'revved', 'vvd', 267, 'revved', 'vvn', 92]"
wholly,"['wholly', 'rr', 3218]"
motorman,"['motorman', 'nn1', 58]"
grebe,"['grebes', 'nn2', 35, 'grebe', 'nn1', 35]"
rem,"['rem', 'nn1', 673]"
reb,"['reb', 'nn1', 281, 'rebs', 'nn2', 128]"
metonymy,"['metonymy', 'nn1', 196]"
red,"['red', 'jj', 76978, 'red', 'nn1', 13120, 'reds', 'nn2', 3048, 'redder', 'jjr', 293, 'reddest', 'jjt', 61]"
scampi,"['scampi', 'nn1', 58]"
intaglio,"['intaglio', 'nn1', 68]"
frank,"['frank', 'jj', 2411]"
payroll,"['payroll', 'nn1', 4807, 'payrolls', 'nn2', 455]"
salami,"['salami', 'nn1', 438]"
vaporize,"['vaporize', 'vv0', 175]"
bleed,"['bleed', 'vv0', 1462, 'bleeding', 'vvg', 681, 'bled', 'vvn', 550, 'bled', 'vvd', 523, 'bleeds', 'vvz', 358]"
cured,"['cured', 'jj', 242]"
deprived,"['deprived', 'jj', 603]"
downed,"['downed', 'jj', 551]"
retain,"['retain', 'vv0', 6144, 'retained', 'vvn', 2163, 'retains', 'vvz', 1795, 'retained', 'vvd', 1584]"
retail,"['retail', 'jj', 10071, 'retail', 'vv0', 555, 'retails', 'vvz', 365, 'retailed', 'vvd', 41, 'retailed', 'vvn', 22]"
arterial,"['arterial', 'jj', 661]"
rudely,"['rudely', 'rr', 449]"
charism,"['charism', 'nn1', 109, 'charisms', 'nn2', 47]"
hurdle,"['hurdles', 'nn2', 1938, 'hurdle', 'nn1', 1564, 'hurdle', 'vv0', 59, 'hurdling', 'vvg', 50, 'hurdled', 'vvd', 31]"
afield,"['afield', 'rr', 564]"
frazzle,"['frazzled', 'vvd', 117, 'frazzled', 'vvn', 62, 'frazzle', 'nn1', 22]"
layabout,"['layabout', 'nn1', 17]"
jingly,"['jingly', 'jj', 25]"
vulgar,"['vulgar', 'jj', 1293]"
gobbet,"['gobbets', 'nn2', 25]"
jingle,"['jingle', 'nn1', 585, 'jingling', 'vvg', 241, 'jingles', 'nn2', 183, 'jingled', 'vvd', 131, 'jingle', 'vv0', 70, 'jingles', 'vvz', 19]"
messing,"['messing', 'nn1', 27]"
writhe,"['writhing', 'vvg', 714, 'writhed', 'vvd', 272, 'writhe', 'vv0', 134, 'writhes', 'vvz', 105, 'writhes', 'nn2', 30, 'writhe', 'nn1', 24, 'writhed', 'vvn', 18]"
slack,"['slack', 'nn1', 1797, 'slacks', 'nn2', 1465, 'slack', 'jj', 736, 'slacker', 'jjr', 237, 'slacking', 'vvg', 121, 'slacked', 'vvd', 44, 'slacked', 'vvn', 22, 'slack', 'vv0', 20]"
shrapnel,"['shrapnel', 'nn1', 927]"
shampoo,"['shampoo', 'nn1', 1581, 'shampoos', 'nn2', 305, 'shampoo', 'vv0', 119]"
calamity,"['calamity', 'nn1', 850]"
boyish,"['boyish', 'jj', 918]"
jinks,"['jinks', 'nn2', 125]"
bisexual,"['bisexual', 'jj', 1563]"
tidy,"['tidy', 'jj', 1748, 'tidy', 'vv0', 273, 'tidying', 'vvg', 184, 'tidied', 'vvd', 90, 'tidied', 'vvn', 66, 'tidier', 'jjr', 40, 'tidies', 'vvz', 22]"
tide,"['tide', 'nn1', 6148, 'tides', 'nn2', 1546]"
gigabit,"['gigabit', 'nn1', 50, 'gigabits', 'nn2', 50]"
waken,"['wakened', 'vvn', 148, 'waken', 'vv0', 105, 'wakened', 'vvd', 54, 'wakening', 'vvg', 29, 'wakens', 'vvz', 17]"
gravity,"['gravity', 'nn1', 7859]"
pectoral,"['pectoral', 'nn1', 205]"
eurasian,"['eurasian', 'jj', 374]"
mooring,"['moorings', 'nn2', 275, 'mooring', 'nn1', 250]"
firefly,"['firefly', 'nn1', 433]"
macrame,"['macrame', 'nn1', 58]"
hazel,"['hazel', 'jj', 497]"
callable,"['callable', 'jj', 20]"
auberge,"['auberge', 'nn1', 25]"
eight,"['eight', 'mc', 58249]"
handbag,"['handbag', 'nn1', 874, 'handbags', 'nn2', 503]"
dorsal,"['dorsal', 'jj', 437]"
cohost,"['cohost', 'nn1', 98, 'cohost', 'vv0', 33]"
absurd,"['absurd', 'jj', 4139]"
outlive,"['outlive', 'vv0', 367, 'outlived', 'vvn', 329, 'outlived', 'vvd', 126, 'outlives', 'vvz', 23]"
cohosh,"['cohosh', 'nn1', 94]"
rusted,"['rusted', 'jj', 956]"
chevre,"['chevre', 'nn1', 64]"
coloring,"['coloring', 'nn1', 1377]"
ossify,"['ossified', 'vvd', 24]"
blowpipe,"['blowpipe', 'nn1', 27]"
cloche,"['cloche', 'nn1', 76, 'cloches', 'nn2', 28]"
timing,"['timing', 'nn1', 8677, 'timings', 'nn2', 95]"
eosin,"['eosin', 'nn1', 52]"
organ,"['organ', 'nn1', 5244, 'organs', 'nn2', 4504]"
ashtray,"['ashtray', 'nn1', 963, 'ashtrays', 'nn2', 317]"
cached,"['cached', 'jj', 19]"
defame,"['defame', 'vv0', 86, 'defamed', 'vvn', 54, 'defaming', 'vvg', 47, 'defamed', 'vvd', 40, 'defames', 'vvz', 17]"
cachet,"['cachet', 'nn1', 495]"
sunchoke,"['sunchoke', 'nn1', 16]"
krypton,"['krypton', 'nn1', 40]"
madam,"['madam', 'nn1', 1669, 'madams', 'nn2', 49]"
untrue,"['untrue', 'jj', 1193]"
national,"['national', 'jj', 190465, 'national', 'nn1', 45]"
we,"['we', 'pp', 2092768]"
yearning,"['yearning', 'nn1', 1104]"
roughage,"['roughage', 'nn1', 42]"
pedigree,"['pedigree', 'nn1', 813]"
literati,"['literati', 'nn2', 162]"
literate,"['literate', 'jj', 1242, 'literate', 'nn1', 122]"
laureate,"['laureate', 'nn1', 746, 'laureate', 'jj', 66]"
purser,"['purser', 'nn1', 57]"
icecream,"['icecream', 'nn1', 30]"
dingbat,"['dingbat', 'nn1', 24]"
pursed,"['pursed', 'jj', 150]"
gemstone,"['gemstone', 'nn1', 74]"
grumble,"['grumbled', 'vvd', 1080, 'grumble', 'vv0', 284, 'grumbles', 'vvz', 198, 'grumble', 'nn1', 129, 'grumbles', 'nn2', 88, 'grumbled', 'vvn', 50]"
optional,"['optional', 'jj', 4842]"
legit,"['legit', 'jj', 393]"
instant,"['instant', 'jj', 6626, 'instant', 'nn1', 6507, 'instants', 'nn2', 96]"
buster,"['buster', 'nn1', 900, 'busters', 'nn2', 283]"
freely,"['freely', 'rr', 5788]"
fleecing,"['fleecing', 'nn1', 32]"
assure,"['assure', 'vv0', 5455, 'assured', 'vvd', 3670, 'assured', 'vvn', 2623, 'assuring', 'vvg', 1195, 'assures', 'vvz', 1169]"
busted,"['busted', 'jj', 631]"
eyeshade,"['eyeshade', 'nn1', 32]"
tasseled,"['tasseled', 'jj', 138]"
passing,"['passing', 'jj', 11321, 'passing', 'nn1', 10371]"
glorious,"['glorious', 'jj', 3888]"
comment,"['comments', 'nn2', 18818, 'comment', 'nn1', 13367, 'comment', 'vv0', 8506, 'comments', 'vvz', 863]"
footgear,"['footgear', 'nn1', 23]"
overcoat,"['overcoat', 'nn1', 940]"
teasing,"['teasing', 'nn1', 2626]"
commend,"['commend', 'vv0', 715, 'commends', 'vvz', 107]"
laugh,"['laughed', 'vvd', 18355, 'laughing', 'vvg', 14990, 'laugh', 'vv0', 12368, 'laughs', 'vvz', 9002, 'laugh', 'nn1', 7975, 'laughs', 'nn2', 1603, 'laughed', 'vvn', 1320]"
worklife,"['worklife', 'nn1', 41]"
muddy,"['muddy', 'jj', 3644, 'muddied', 'vvd', 98, 'muddying', 'vvg', 80, 'muddied', 'vvn', 69, 'muddier', 'jjr', 31]"
linkage,"['linkage', 'nn1', 1561, 'linkages', 'nn2', 1314]"
unstrung,"['unstrung', 'jj', 56]"
restrain,"['restrain', 'vv0', 1368]"
juggler,"['juggler', 'nn1', 163, 'jugglers', 'nn2', 153]"
axle,"['axle', 'nn1', 795, 'axles', 'nn2', 247]"
vapid,"['vapid', 'jj', 175]"
basketry,"['basketry', 'nn1', 162]"
value,"['value', 'nn1', 52968, 'values', 'nn2', 40759, 'valued', 'vvn', 3676, 'value', 'vv0', 1671, 'valued', 'vvd', 1006, 'values', 'vvz', 962, 'valuing', 'vvg', 735]"
agar,"['agar', 'nn1', 281]"
biphasic,"['biphasic', 'jj', 43]"
permeate,"['permeate', 'vv0', 416]"
likable,"['likable', 'jj', 819]"
flex,"['flex', 'nn1', 1196, 'flexing', 'vvg', 638, 'flex', 'vv0', 632, 'flexed', 'vvd', 524, 'flexed', 'vvn', 273, 'flexes', 'vvz', 130, 'flexes', 'nn2', 89]"
bycatch,"['bycatch', 'nn1', 342]"
lifetime,"['lifetime', 'nn1', 12188]"
prose,"['prose', 'nn1', 2919]"
arabic,"['arabic', 'nn1', 2100, 'arabic', 'jj', 1900]"
lynchpin,"['lynchpin', 'nn1', 28]"
portray,"['portray', 'vv0', 2802, 'portrays', 'vvz', 1584]"
hound,"['hound', 'nn1', 1078, 'hounds', 'nn2', 942, 'hounded', 'vvn', 287, 'hounding', 'vvg', 184, 'hounded', 'vvd', 104, 'hound', 'vv0', 48]"
untoward,"['untoward', 'jj', 289]"
defiant,"['defiant', 'jj', 1768]"
hare,"['hare', 'nn1', 1286, 'hares', 'nn2', 298]"
shuttle,"['shuttle', 'nn1', 8243, 'shuttles', 'nn2', 737, 'shuttled', 'vvd', 182, 'shuttled', 'vvn', 141]"
felted,"['felted', 'jj', 39]"
cubic,"['cubic', 'jj', 2818]"
bullying,"['bullying', 'nn1', 3198]"
besmirch,"['besmirch', 'vv0', 49]"
retard,"['retard', 'vv0', 346, 'retards', 'vvz', 95, 'retard', 'nn1', 65, 'retarded', 'vvn', 34, 'retards', 'nn2', 27, 'retarded', 'vvd', 17]"
center,"['center', 'nn1', 132398, 'centers', 'nn2', 19602, 'centered', 'vvd', 3035, 'centered', 'vvn', 1600, 'center', 'vv0', 271, 'centers', 'vvz', 138, 'centres', 'nn2', 73, 'centred', 'vvn', 23, 'centred', 'vvd', 20]"
weapon,"['weapons', 'nn2', 36092, 'weapon', 'nn1', 12288]"
oops,"['oops', 'uh', 963]"
usual,"['usual', 'jj', 21561]"
fixated,"['fixated', 'jj', 35]"
coaster,"['coaster', 'nn1', 1462, 'coasters', 'nn2', 387]"
glycine,"['glycine', 'nn1', 33]"
sickbed,"['sickbed', 'nn1', 46]"
granddad,"['granddad', 'nn1', 310]"
surpass,"['surpass', 'vv0', 986]"
oddness,"['oddness', 'nn1', 70]"
raver,"['ravers', 'nn2', 53]"
cadenced,"['cadenced', 'jj', 30]"
bench,"['bench', 'nn1', 11316, 'benches', 'nn2', 2008, 'benched', 'vvn', 173, 'benched', 'vvd', 124, 'benching', 'vvg', 34]"
franking,"['franking', 'jj', 22]"
citizen,"['citizens', 'nn2', 30015, 'citizen', 'nn1', 11342]"
reenact,"['reenact', 'vv0', 151, 'reenacts', 'vvz', 38]"
raven,"['ravens', 'nn2', 1115, 'raven', 'nn1', 614, 'raven', 'jj', 416]"
testy,"['testy', 'jj', 407]"
insert,"['inserted', 'vvn', 2519, 'insert', 'vv0', 2202, 'insert', 'nn1', 922, 'inserted', 'vvd', 877, 'inserts', 'vvz', 550, 'inserts', 'nn2', 521]"
poetics,"['poetics', 'nn2', 729]"
porous,"['porous', 'jj', 953]"
rabbet,"['rabbet', 'nn1', 74, 'rabbets', 'nn2', 21]"
works,"['works', 'nn2', 25745, 'works', 'nn1', 93]"
lucidly,"['lucidly', 'rr', 76]"
decease,"['decease', 'nn1', 23]"
whiney,"['whiney', 'jj', 31]"
scapular,"['scapular', 'jj', 57]"
holies,"['holies', 'nn2', 31]"
whiner,"['whiners', 'nn2', 120, 'whiner', 'nn1', 105]"
paddock,"['paddock', 'nn1', 299, 'paddocks', 'nn2', 81]"
refill,"['refill', 'vv0', 400, 'refilled', 'vvd', 305, 'refill', 'nn1', 260, 'refilled', 'vvn', 137, 'refills', 'nn2', 122, 'refills', 'vvz', 90]"
esh,"['esh', 'nn1', 17]"
slight,"['slight', 'jj', 9021, 'slights', 'nn2', 260, 'slighted', 'vvn', 116, 'slight', 'nn1', 115, 'slighted', 'vvd', 75, 'slighter', 'jjr', 62, 'slights', 'vvz', 27, 'slight', 'vv0', 24]"
snapper,"['snapper', 'nn1', 780, 'snappers', 'nn2', 155]"
guff,"['guff', 'nn1', 73]"
simplex,"['simplex', 'nn1', 158]"
