wordform,sum_freq,norm_freq,log_freq,sqrt_freq_raw,sqrt_freq,Moby_pron,Rep_P,Rep_O
tame,932,2.071111111,0.10265315420315517,30.528675044947494,6.604155729801983e-05,t/eI/m,_/_/t/e/j/m/_/,_/_/t/a/m/e/_/_/
tame,666,1.48,0.0830947685485796,25.80697580112788,5.5827279387313787e-05,t/eI/m,_/_/t/e/j/m/_/,_/_/t/a/m/e/_/_/
tamp,183,0.40666666700000004,0.05,13.527749258468683,2.9264081276080853e-05,t/&/mp,_/_/t/@/m/p/_/,_/_/t/a/m/p/_/_/
smashed,596,1.324444444,0.07716840409505213,24.413111231467404,5.281198354799609e-05,sm/&/S/t,_/s/m/@/S/t/_/,_/s/m/a/s/h/e/d/
role,84951,188.78,0.4799337977265958,291.4635483212266,0.0006305123494026683,r/oU/l,_/_/r/o/l/_/_/,_/_/r/o/l/e/_/_/
roll,12396,27.54666667,0.30662574221462824,111.33732527773424,0.00024085193136983725,r/oU/l,_/_/r/o/l/_/_/,_/_/r/o/l/l/_/_/
roll,9655,21.45555556,0.28466842505481144,98.2598595561789,0.00021256193186964856,r/oU/l,_/_/r/o/l/_/_/,_/_/r/o/l/l/_/_/
gown,4160,9.244444443999999,0.21286840635758353,64.4980619863884,0.00013952627980133258,g/AU/n,_/_/g/a/w/n/_/,_/_/g/o/w/n/_/_/
chain,16876,37.50222222,0.3339967394778131,129.90765951243984,0.00028102445083224545,/tS/eI/n,_/_/C/e/j/n/_/,_/c/h/a/i/n/_/_/
chain,247,0.548888889,0.05,15.716233645501712,3.399834887299654e-05,/tS/eI/n,_/_/C/e/j/n/_/,_/c/h/a/i/n/_/_/
chair,37562,83.47111111,0.40587828696867456,193.8091845088875,0.00041926026415432354,/tS/@/r,_/_/C/^/r/_/_/,_/c/h/a/i/r/_/_/
chair,458,1.017777778,0.06422429012912881,21.400934559032695,4.629585279513925e-05,/tS/@/r,_/_/C/^/r/_/_/,_/c/h/a/i/r/_/_/
jerk,1922,4.271111111000001,0.15207513802615255,43.840620433565945,9.483879801797221e-05,/dZ/@/rk,_/_/J/^/r/k/_/,_/_/j/e/r/k/_/_/
jerk,775,1.7222222219999999,0.09162053439875485,27.83882181415011,6.022269696413943e-05,/dZ/@/rk,_/_/J/^/r/k/_/,_/_/j/e/r/k/_/_/
choice,50053,111.2288889,0.43187285230933625,223.72527796384566,0.00048397664628128104,/tS/Oi/s,_/_/C/o/j/s/_/,_/c/h/o/i/c/e/_/
choice,289,0.642222222,0.05,17.0,3.677547330217809e-05,/tS/Oi/s,_/_/C/o/j/s/_/,_/c/h/o/i/c/e/_/
boost,5438,12.08444444,0.23525447258351445,73.74279625834649,0.00015952507264863409,b/u/st,_/_/b/u/s/t/_/,_/_/b/o/o/s/t/_/
boost,3846,8.546666667,0.20641452192515333,62.01612693485461,0.00013415720119983724,b/u/st,_/_/b/u/s/t/_/,_/_/b/o/o/s/t/_/
ref,637,1.415555556,0.08068595733659586,25.238858928247925,5.459829309960122e-05,r/E/f,_/_/r/E/f/_/_/,_/_/r/e/f/_/_/_/
fledged,77,0.171111111,0.05,8.774964387392123,1.8982556973888382e-05,fl/E/dZ/d,_/f/l/E/J/d/_/,_/f/l/e/d/g/e/d/
fledge,40,0.088888889,0.05,6.324555320336759,1.368167737242311e-05,fl/E/dZ/,_/f/l/E/J/_/_/,_/f/l/e/d/g/e/_/
queue,675,1.5,0.0838296159559045,25.98076211353316,5.62032249103811e-05,k/j/u/,_/k/j/u/_/_/_/,_/_/q/u/e/u/e/_/
queue,131,0.29111111100000003,0.05,11.445523142259598,2.4759678279272312e-05,k/j/u/,_/k/j/u/_/_/_/,_/_/q/u/e/u/e/_/
wane,335,0.7444444440000001,0.050907234853051986,18.303005217723125,3.9594216454941354e-05,w/eI/n,_/_/w/e/j/n/_/,_/_/w/a/n/e/_/_/
wane,194,0.431111111,0.05,13.92838827718412,3.0130768895879696e-05,w/eI/n,_/_/w/e/j/n/_/,_/_/w/a/n/e/_/_/
ounce,2508,5.573333333,0.17227385025712408,50.07993610219566,0.00010833607959418124,/AU/ns,_/_/_/a/w/n/s/,_/_/_/o/u/n/c/e/
mange,65,0.144444444,0.05,8.06225774829855,1.7440784975166573e-05,m/eI/n/dZ/,_/_/m/e/j/n/J/,_/_/m/a/n/g/e/_/
yearn,648,1.44,0.08160712584686174,25.45584412271571,5.5067689171725804e-05,/j/@/rn,_/_/j/^/r/n/_/,_/_/y/e/a/r/n/_/
jig,884,1.964444444,0.09941907335095922,29.732137494637012,6.431843697945362e-05,/dZ/I/g,_/_/J/I/g/_/_/,_/_/j/i/g/_/_/_/
jig,50,0.111111111,0.05,7.0710678118654755,1.529658032547939e-05,/dZ/I/g,_/_/J/I/g/_/_/,_/_/j/i/g/_/_/_/
jib,128,0.28444444399999996,0.05,11.313708498984761,2.4474528520767024e-05,/dZ/I/b,_/_/J/I/b/_/_/,_/_/j/i/b/_/_/_/
aft,758,1.6844444440000002,0.09034201282316179,27.53179979587241,5.9558527550236346e-05,/&/ft,_/_/_/@/f/t/_/,_/_/_/a/f/t/_/_/
aft,694,1.542222222,0.08536184408992303,26.343879744638983,5.698874389557418e-05,/&/ft,_/_/_/@/f/t/_/,_/_/_/a/f/t/_/_/
plunk,255,0.566666667,0.05,15.968719422671311,3.4544542046965974e-05,pl/@/N/k,_/p/l/^/G/k/_/,_/p/l/u/n/k/_/_/
troll,1017,2.26,0.10811386987470162,31.89043743820395,6.898740768255588e-05,tr/oU/l,_/t/r/o/l/_/_/,_/t/r/o/l/l/_/_/
byte,370,0.8222222220000001,0.05489799882549426,19.235384061671343,4.161119723630214e-05,b/aI/t,_/_/b/a/j/t/_/,_/_/b/y/t/e/_/_/
one,878532,1952.2933329999998,0.6932295497018459,937.3003787473896,0.0020276273561615314,w/@/n,_/_/w/^/n/_/_/,_/_/_/o/n/e/_/_/
one,422033,937.8511110999999,0.6262040417728547,649.640669909143,0.0014053437124854574,w/@/n,_/_/w/^/n/_/_/,_/_/_/o/n/e/_/_/
one,83,0.18444444399999999,0.05,9.1104335791443,1.9708265109475763e-05,w/@/n,_/_/w/^/n/_/_/,_/_/_/o/n/e/_/_/
veldt,65,0.144444444,0.05,8.06225774829855,1.7440784975166573e-05,f/E/lt,_/_/f/E/l/t/_/,_/_/v/e/l/d/t/_/
shawl,1029,2.286666667,0.10885919384599099,32.07802986469088,6.939321946325947e-05,/S/O/l,_/_/S/a/l/_/_/,_/s/h/a/w/l/_/_/
snatch,918,2.04,0.10172163187173781,30.298514815086232,6.554366015752064e-05,sn/&/t/S/,_/s/n/@/t/S/_/,_/s/n/a/t/c/h/_/
snatch,166,0.368888889,0.05,12.884098726725126,2.787169580866509e-05,sn/&/t/S/,_/s/n/@/t/S/_/,_/s/n/a/t/c/h/_/
zoo,4940,10.97777778,0.2271695859891352,70.28513356322232,0.00015204523840554727,z/u/,_/_/z/u/_/_/_/,_/_/z/o/o/_/_/_/
tike,101,0.224444444,0.05,10.04987562112089,2.1740525446749515e-05,t/aI/k,_/_/t/a/j/k/_/,_/_/t/i/k/e/_/_/
